"","distance_from_discoideum","fit","se","lower","upper"
"54",0.173803419292929,-0.35396155790412,0.0934536236767942,-0.537130660310637,-0.170792455497603
"55",0.177082729090909,-0.356926243295488,0.0945208689272027,-0.542187146392805,-0.171665340198171
"56",0.180362038888889,-0.359890928686856,0.0956300600328793,-0.547325846351299,-0.172456011022413
"57",0.183641348686869,-0.362855614078224,0.0967797547823916,-0.552543933451712,-0.173167294704736
"58",0.186920658484848,-0.365820299469592,0.0979685272130632,-0.557838612807196,-0.173801986131988
"59",0.190199968282828,-0.36878498486096,0.0991949723905535,-0.563207130746445,-0.174362838975475
"60",0.193479278080808,-0.371749670252328,0.100457710533028,-0.568646782897063,-0.174852557607592
"61",0.196758587878788,-0.374714355643696,0.101755390511864,-0.574154921046948,-0.175273790240443
"62",0.200037897676768,-0.377679041035064,0.10308669276689,-0.579728958858167,-0.17562912321196
"63",0.203317207474747,-0.380643726426432,0.104450331678351,-0.585366376515999,-0.175921076336865
"64",0.206596517272727,-0.3836084118178,0.105845057440246,-0.591064724400681,-0.176152099234919
"65",0.209875827070707,-0.386573097209168,0.107269657480806,-0.596821625871547,-0.176324568546788
"66",0.213155136868687,-0.389537782600536,0.108722957475774,-0.602634779253053,-0.176440785948018
"67",0.216434446666667,-0.392502467991904,0.110203821999138,-0.608501959110215,-0.176502976873592
"68",0.219713756464646,-0.395467153383272,0.111711154854229,-0.614421016897561,-0.176513289868982
"69",0.222993066262626,-0.39843183877464,0.113243899125836,-0.620389881061278,-0.176473796488001
"70",0.226272376060606,-0.401396524166007,0.114801036991347,-0.626406556669047,-0.176386491662968
"71",0.229551685858586,-0.404361209557375,0.116381589326077,-0.632469124636486,-0.176253294478265
"72",0.232830995656566,-0.407325894948743,0.117984615134974,-0.638575740613292,-0.176076049284195
"73",0.236110305454545,-0.410290580340111,0.11960921083989,-0.644724633586295,-0.175856527093928
"74",0.239389615252525,-0.413255265731479,0.121254509448695,-0.650914104250921,-0.175596427212038
"75",0.242668925050505,-0.416219951122847,0.122919679629647,-0.657142523196955,-0.175297379048739
"76",0.245948234848485,-0.419184636514215,0.124603924711767,-0.663408328949278,-0.174960944079152
"77",0.249227544646465,-0.422149321905583,0.126306481629429,-0.669710025899265,-0.174588617911902
"78",0.252506854444444,-0.425114007296951,0.128026619827066,-0.676046182158001,-0.174181832435901
"79",0.255786164242424,-0.428078692688319,0.129763640137721,-0.682415427358253,-0.173741958018385
"80",0.259065474040404,-0.431043378079687,0.131516873647259,-0.688816450428314,-0.17327030573106
"81",0.262344783838384,-0.434008063471055,0.133285680554271,-0.695247997357426,-0.172768129584685
"82",0.265624093636364,-0.436972748862423,0.135069449034155,-0.701708868969367,-0.172236628755479
"83",0.268903403434343,-0.439937434253791,0.136867594114438,-0.70819791871809,-0.171676949789493
"84",0.272182713232323,-0.442902119645159,0.138679556567174,-0.714714050516819,-0.171090188773499
"85",0.275462023030303,-0.445866805036527,0.140504801823178,-0.721256216609955,-0.170477393463099
"86",0.278741332828283,-0.448831490427895,0.142342818911886,-0.727823415495191,-0.169839565360598
"87",0.282020642626263,-0.451796175819263,0.144193119429821,-0.734414689901712,-0.169177661736814
"88",0.285299952424242,-0.454760861210631,0.146055236539921,-0.741029124828877,-0.168492597592385
"89",0.288579262222222,-0.457725546601999,0.14792872400339,-0.747665845648644,-0.167785247555354
"90",0.291858572020202,-0.460690231993367,0.149813155245189,-0.754324016273938,-0.167056447712796
"91",0.295137881818182,-0.463654917384735,0.151708122453863,-0.761002837394306,-0.166306997375164
"92",0.298417191616162,-0.466619602776103,0.15361323571601,-0.767701544779482,-0.165537660772724
"93",0.301696501414141,-0.469584288167471,0.155528122185403,-0.77441940765086,-0.164749168684081
"94",0.304975811212121,-0.472548973558839,0.157452425286503,-0.781155727120386,-0.163942219997292
"95",0.308255121010101,-0.475513658950207,0.159385803951906,-0.787909834695942,-0.163117483204471
"96",0.311534430808081,-0.478478344341575,0.161327931893079,-0.794681090852009,-0.16227559783114
"97",0.314813740606061,-0.481443029732943,0.163278496903633,-0.801468883664062,-0.161417175801823
"98",0.31809305040404,-0.48440771512431,0.165237200194237,-0.808272627505015,-0.160542802743606
"99",0.32137236020202,-0.487372400515678,0.167203755758237,-0.815091761801823,-0.159653039229534
"100",0.32465167,-0.490337085907046,0.169177889766952,-0.821925749850273,-0.15874842196382
