"","distance_from_discoideum","fit","se","lower","upper"
"1",0,-0.0647084361244567,0.230943964227382,-0.517358606010125,0.387941733761211
"2",0.0032793097979798,-0.070986078450179,0.22768018825676,-0.517239247433428,0.37526709053307
"3",0.0065586195959596,-0.0772637207759013,0.224474094020522,-0.517232945056125,0.362705503504323
"4",0.00983792939393939,-0.0835413631016236,0.221328188214155,-0.517344612001367,0.35026188579812
"5",0.0131172391919192,-0.0898190054273458,0.218245073621633,-0.517579349725746,0.337941338871054
"6",0.016396548989899,-0.0960966477530681,0.215227448695999,-0.517942447197226,0.325749151691089
"7",0.0196758587878788,-0.10237429007879,0.212278106347289,-0.518439378519477,0.313690798361896
"8",0.0229551685858586,-0.108651932404513,0.209399931821189,-0.519075798774043,0.301771933965017
"9",0.0262344783838384,-0.114929574730235,0.20659589954588,-0.51985753784016,0.28999838837969
"10",0.0295137881818182,-0.121207217055957,0.203869068820529,-0.520790591944194,0.278376157832279
"11",0.032793097979798,-0.12748485938168,0.201222578217389,-0.521881112687762,0.266911393924403
"12",0.0360724077777778,-0.133762501707402,0.198659638571306,-0.523135393307163,0.255610389892359
"13",0.0393517175757576,-0.140040144033124,0.19618352443627,-0.524559851928213,0.244479563861964
"14",0.0426310273737374,-0.146317786358847,0.193797563899333,-0.526161011601539,0.233525438883846
"15",0.0459103371717172,-0.152595428684569,0.191505126658586,-0.527945476935397,0.222754619566259
"16",0.049189646969697,-0.158873071010291,0.189309610294489,-0.52991990718749,0.212173765166907
"17",0.0524689567676768,-0.165150713336013,0.18721442469347,-0.532090985735215,0.201789559063188
"18",0.0557482665656566,-0.171428355661736,0.185222974619479,-0.534465385915914,0.191608674592442
"19",0.0590275763636364,-0.177705997987458,0.18333864047329,-0.537049733315107,0.181637737340191
"20",0.0623068861616162,-0.18398364031318,0.181564757330342,-0.539850564680651,0.171883284054291
"21",0.065586195959596,-0.190261282638903,0.179904592404928,-0.542874283752561,0.162351718474756
"22",0.0688655057575758,-0.196538924964625,0.178361321150258,-0.546127114419131,0.153049264489881
"23",0.0721448155555555,-0.202816567290347,0.176938002268233,-0.549615051736084,0.14398191715539
"24",0.0754241253535353,-0.209094209616069,0.17563755196713,-0.553343811471645,0.135155392239506
"25",0.0787034351515151,-0.215371851941792,0.174462717866784,-0.557318778960687,0.126575075077104
"26",0.081982744949495,-0.221649494267514,0.173416053005622,-0.561544958158533,0.118245969623505
"27",0.0852620547474748,-0.227927136593236,0.172499890448539,-0.566026921872372,0.1101726486859
"28",0.0885413645454545,-0.234204778918959,0.171716319025282,-0.570768764208511,0.102359206370594
"29",0.0918206743434343,-0.240482421244681,0.171067160742652,-0.575774056300278,0.0948092138109164
"30",0.0950999841414141,-0.246760063570403,0.170553950407598,-0.581045806369296,0.0875256792284891
"31",0.0983792939393939,-0.253037705896126,0.170177917970717,-0.58658642511873,0.0805110133264794
"32",0.101658603737374,-0.259315348221848,0.169939974050204,-0.592397697360247,0.0737670009165514
"33",0.104937913535354,-0.26559299054757,0.169840699026014,-0.598480760638558,0.0672947795434178
"34",0.108217223333333,-0.271870632873292,0.169880336005177,-0.604836091443439,0.061094825696854
"35",0.111496533131313,-0.278148275199015,0.170058787855682,-0.611463499396151,0.0551669489981211
"36",0.114775842929293,-0.284425917524737,0.170375618392953,-0.618362129574924,0.0495102945254501
"37",0.118055152727273,-0.290703559850459,0.170830057685244,-0.625530472913537,0.0441233532126182
"38",0.121334462525253,-0.296981202176182,0.171421011328342,-0.632966384379733,0.0390039800273693
"39",0.124613772323232,-0.303258844501904,0.172147073431543,-0.640667108427728,0.0341494194239201
"40",0.127893082121212,-0.309536486827626,0.173006542961195,-0.648629311031568,0.0295563373763154
"41",0.131172391919192,-0.315814129153348,0.17399744300951,-0.656849117451988,0.0252208591452915
"42",0.134451701717172,-0.322091771479071,0.17511754249771,-0.665322154774582,0.0211386118164401
"43",0.137731011515152,-0.328369413804793,0.176364379785579,-0.674043598184528,0.0173047705749414
"44",0.141010321313131,-0.334647056130515,0.177735287644272,-0.683008219913288,0.0137141076522569
"45",0.144289631111111,-0.340924698456238,0.179227419054556,-0.692210439803167,0.010361042890692
"46",0.147568940909091,-0.34720234078196,0.18083777331644,-0.701644376482183,0.00723969491826271
"47",0.150848250707071,-0.353479983107682,0.182563221995188,-0.711303898218251,0.00434393200288635
"48",0.15412756050505,-0.359757625433405,0.184400534279611,-0.721182672621441,0.00166742175463203
"49",0.15740687030303,-0.366035267759127,0.186346401387504,-0.731274214478634,-0.000796321039619519
"50",0.16068618010101,-0.372312910084849,0.188397459716592,-0.741571931129369,-0.00305388904032927
"51",0.16396548989899,-0.378590552410571,0.190550312504027,-0.752069164918465,-0.00511193990267839
"52",0.16724479969697,-0.384868194736294,0.1928015498206,-0.762759232384669,-0.00697715708791802
"53",0.17052410949495,-0.391145837062016,0.195147766785053,-0.77363545996072,-0.00865621416331197
"54",0.173803419292929,-0.397423479387738,0.197585579937624,-0.784691216065481,-0.0101557427099961
"55",0.177082729090909,-0.403701121713461,0.200111641759059,-0.795919939561216,-0.011482303865705
"56",0.180362038888889,-0.409978764039183,0.202722653361311,-0.807315164627352,-0.0126423634510133
"57",0.183641348686869,-0.416256406364905,0.205415375408755,-0.818870542166066,-0.0136422705637448
