"","distance_from_discoideum","fit","se","lower","upper"
"60",0.193479278080808,-1.04612867188985,0.29519021362625,-1.6247014905973,-0.467555853182396
"61",0.196758587878788,-1.04473740250748,0.298916272760708,-1.63061329711846,-0.458861507896488
"62",0.200037897676768,-1.04334613312511,0.302744674273118,-1.63672569470042,-0.449966571549794
"63",0.203317207474747,-1.04195486374274,0.306671585347352,-1.64303117102355,-0.440878556461926
"64",0.206596517272727,-1.04056359436037,0.310693270762853,-1.64952240505556,-0.431604783665174
"65",0.209875827070707,-1.039172324978,0.314806098280069,-1.65619227760693,-0.422152372349062
"66",0.213155136868687,-1.03778105559563,0.319006542739268,-1.66303387936459,-0.412528231826661
"67",0.216434446666667,-1.03638978621326,0.323291189001092,-1.6700405166554,-0.402739055771116
"68",0.219713756464646,-1.03499851683089,0.327656733854439,-1.67720571518559,-0.392791318476185
"69",0.222993066262626,-1.03360724744852,0.332099987012522,-1.68452322199306,-0.382691272903974
"70",0.226272376060606,-1.03221597806615,0.336617871311692,-1.69198700583706,-0.37244495029523
"71",0.229551685858586,-1.03082470868378,0.341207422220344,-1.69959125623565,-0.362058161131902
"72",0.232830995656566,-1.02943343930141,0.345865786757275,-1.70733038134566,-0.351536497257148
"73",0.236110305454545,-1.02804216991904,0.35059022191063,-1.71519900486387,-0.340885334974202
"74",0.239389615252525,-1.02665090053667,0.355378092640219,-1.7231919621115,-0.330109838961837
"75",0.242668925050505,-1.0252596311543,0.360226869537788,-1.73130429544836,-0.319214966860231
"76",0.245948234848485,-1.02386836177193,0.365134126211902,-1.73953124914725,-0.308205474396598
"77",0.249227544646465,-1.02247709238956,0.370097536456544,-1.74786826384438,-0.29708592093473
"78",0.252506854444444,-1.02108582300719,0.375114871255481,-1.75631097066793,-0.285860675346444
"79",0.255786164242424,-1.01969455362482,0.380183995667845,-1.76485518513379,-0.274533922115839
"80",0.259065474040404,-1.01830328424245,0.385302865634374,-1.77349690088582,-0.263109667599074
"81",0.262344783838384,-1.01691201486008,0.39046952473822,-1.78223228334699,-0.251591746373164
"82",0.265624093636364,-1.01552074547771,0.395682100949313,-1.79105766333836,-0.239983827617053
"83",0.268903403434343,-1.01412947609534,0.40093880337674,-1.79996953071375,-0.228289421476925
"84",0.272182713232323,-1.01273820671297,0.40623791904969,-1.80896452805036,-0.216511885375575
"85",0.275462023030303,-1.0113469373306,0.411577809743931,-1.8180394444287,-0.204654430232492
"86",0.278741332828283,-1.00995566794823,0.416956908867738,-1.82719120932899,-0.192720126567459
"87",0.282020642626263,-1.00856439856586,0.422373718418425,-1.83641688666597,-0.180711910465742
"88",0.285299952424242,-1.00717312918349,0.427826806018294,-1.84571366897934,-0.168632589387631
"89",0.288579262222222,-1.00578185980112,0.433314802036765,-1.85507887179318,-0.156484847809056
"90",0.291858572020202,-1.00439059041875,0.438836396803692,-1.86450992815398,-0.14427125268351
"91",0.295137881818182,-1.00299932103638,0.444390337917323,-1.87400438335433,-0.131994258718422
"92",0.298417191616162,-1.00160805165401,0.449975427649152,-1.88355988984635,-0.119656213461667
"93",0.301696501414141,-1.00021678227164,0.455590520446752,-1.89317420234727,-0.107259362196003
"94",0.304975811212121,-0.998825512889266,0.461234520534821,-1.90284517313751,-0.0948058526410177
"95",0.308255121010101,-0.997434243506896,0.46690637961391,-1.91257074755016,-0.0822977394636317
"96",0.311534430808081,-0.996042974124526,0.472605094655667,-1.92234895964963,-0.0697369885994197
"97",0.314813740606061,-0.994651704742156,0.478329705792933,-1.9321779280963,-0.0571254813880079
"98",0.31809305040404,-0.993260435359786,0.484079294302653,-1.94205585219299,-0.0444650185265854
"99",0.32137236020202,-0.991869165977416,0.489852980679199,-1.95198100810865,-0.0317573238461859
"100",0.32465167,-0.990477896595046,0.495649922795491,-1.96195174527421,-0.0190040479158839
