"","distance_from_discoideum","fit","se","lower","upper"
"32",0.101658603737374,0.562365552376161,0.194670172221301,0.467350171501496,0.653015704468879
"33",0.104937913535354,0.561948328832099,0.194466025831281,0.467027824826124,0.652540805137042
"34",0.108217223333333,0.561531017655236,0.194463252632655,0.466607271629617,0.652155142810875
"35",0.111496533131313,0.561113619417686,0.194661861231852,0.466088541402519,0.65185886089339
"36",0.114775842929293,0.56069613469205,0.195061236497527,0.465471976634015,0.651651792564478
"37",0.118055152727273,0.560278564051414,0.195660149037961,0.464758228484231,0.651533465024387
"38",0.121334462525253,0.559860908069349,0.196456773950627,0.463948247908299,0.651503108283549
"39",0.124613772323232,0.559443167319905,0.19744871818408,0.463043272546708,0.651559668184315
"40",0.127893082121212,0.559025342377608,0.198633055572085,0.462044809833631,0.65170182320298
"41",0.131172391919192,0.558607433817458,0.200006368376578,0.460954616884665,0.651928004470729
"42",0.134451701717172,0.558189442214926,0.20156479402016,0.459774677802549,0.652236418375046
"43",0.137731011515152,0.557771368145949,0.203304075604769,0.458507179081747,0.65262507106075
"44",0.141010321313131,0.55735321218693,0.205219614799725,0.457154483800816,0.653091794141846
"45",0.144289631111111,0.556934974914732,0.207306525733039,0.455719105268257,0.653634270958565
"46",0.147568940909091,0.556516656906677,0.209559688624451,0.454203680738008,0.654250062763536
"47",0.150848250707071,0.55609825874054,0.211973802044424,0.452610945740975,0.654936634290764
"48",0.15412756050505,0.55567978099455,0.214543432856562,0.45094370949569,0.655691378244432
"49",0.15740687030303,0.555261224247384,0.217263063088287,0.449204831770718,0.65651163833499
"50",0.16068618010101,0.554842589078164,0.220127133164111,0.447397201479738,0.657394730581694
"51",0.16396548989899,0.554423876066454,0.223130081117525,0.445523717202048,0.658337962688949
"52",0.16724479969697,0.55400508579226,0.22626637756391,0.443587269740341,0.659338651384693
"53",0.17052410949495,0.553586218836021,0.229530556362748,0.44159072675647,0.660394137680209
"54",0.173803419292929,0.553167275778609,0.232917241020087,0.439536919465938,0.661501800070713
"55",0.177082729090909,0.552748257201329,0.236421166980758,0.437428631323488,0.662659065744444
"56",0.180362038888889,0.552329163685909,0.240037200034903,0.435268588595194,0.663863419904966
"57",0.183641348686869,0.551909995814503,0.24376035111676,0.433059452685886,0.665112413337905
"58",0.186920658484848,0.551490754169684,0.247585787807891,0.430803814073632,0.666403668370548
"59",0.190199968282828,0.551071439334442,0.251508842874877,0.428504187693675,0.667734883381953
"60",0.193479278080808,0.550652051892181,0.255525020176075,0.426163009611558,0.669103836023963
"61",0.196758587878788,0.550232592426716,0.259629998266042,0.423782634827556,0.670508385311083
"62",0.200037897676768,0.54981306152227,0.26381963201245,0.421365336060822,0.67194647273093
"63",0.203317207474747,0.54939345976347,0.268089952520906,0.41891330337067,0.673416122517889
"64",0.206596517272727,0.548973787735344,0.272437165640183,0.41642864448325,0.674915441221852
"65",0.209875827070707,0.548554046023317,0.276857649295391,0.413913385703702,0.676442616692023
"66",0.213155136868687,0.548134235213209,0.281347949870975,0.411369473306101,0.677995916583567
"67",0.216434446666667,0.547714355891234,0.285904777840017,0.40879877530568,0.679573686482716
"68",0.219713756464646,0.547294408643991,0.290525002811834,0.406203083529522,0.681174347734227
"69",0.222993066262626,0.546874394058465,0.295205648146847,0.403584115913013,0.682796395043971
"70",0.226272376060606,0.546454312722023,0.299943885266399,0.400943518959585,0.68443839391923
"71",0.229551685858586,0.546034165222411,0.304737027765781,0.398282870310649,0.686098977999877
"72",0.232830995656566,0.54561395214775,0.30958252542135,0.395603681381026,0.687776846325204
"73",0.236110305454545,0.545193674086533,0.314477958167049,0.392907400022703,0.689470760573661
