"","distance_from_discoideum","fit","se","lower","upper"
"1",0,0.120919017135166,0.193944541525683,0.0859682486149559,0.16747562518741
"2",1.04285698181818,0.119578408602151,0.192451499391628,0.0852054958369847,0.165311967562477
"3",2.08571396363636,0.118250663839421,0.192208319777331,0.0842596715482275,0.163505561302187
"4",3.12857094545455,0.116935703665197,0.19321972184077,0.0831357640387498,0.162048694621407
"5",4.17142792727273,0.115633448381855,0.195466231784124,0.0818434088037853,0.160928932513164
"6",5.21428490909091,0.114343817803768,0.198906004863117,0.0803962946571412,0.160129722722046
"7",6.25714189090909,0.113066731284698,0.203478534288971,0.0788112293090657,0.159631341596526
"8",7.29999887272727,0.111802107744747,0.209109524424954,0.0771070291413411,0.159412015081501
"9",8.34285585454545,0.110549865696853,0.21571610194219,0.0753034058954872,0.159449042134347
"10",9.38571283636364,0.109309923272844,0.223211657876772,0.0734199872067241,0.15971978363562
"11",10.4285698181818,0.108082198249038,0.231509861410095,0.0714755504251765,0.160202437360748
"12",11.4714268,0.106866608071395,0.2405276528618,0.0694874927688359,0.160876575979575
"13",12.5142837818182,0.105663069880219,0.250187233477954,0.0674715196359126,0.161723466270588
"14",13.5571407636364,0.104471500534411,0.260417195942508,0.0654415105973271,0.162726210046135
"15",14.5999977454545,0.103291816635263,0.271152990455252,0.0634095160005291,0.163869753876698
"16",15.6428547272727,0.10212393454982,0.282336920480042,0.0613858405203961,0.165140811299533
"17",16.6857117090909,0.100967770433777,0.293917834168908,0.0593791781140653,0.166527733077269
"18",17.7285686909091,0.0998232402539403,0.305850639956811,0.0573967720353773,0.16802035187436
"19",18.7714256727273,0.0986902598102345,0.318095738456995,0.0554445818608975,0.169609819423776
"20",19.8142826545455,0.0975687447572744,0.330618432381002,0.053527446094211,0.171288447642082
"21",20.8571396363636,0.0964586106254875,0.343388353003858,0.0516492337684403,0.1730495602981
"22",21.8999966181818,0.0953597728417994,0.356378925120993,0.0498129818030705,0.174887358504232
"23",22.9428536,0.0942721467498814,0.369566881234164,0.0480210170326517,0.176796801137947
"24",23.9857105818182,0.0931956476299619,0.382931828506014,0.0462750631389985,0.178773499986518
"25",25.0285675636364,0.0921301907182051,0.396455867662257,0.044576333453228,0.180813628673014
"26",26.0714245454545,0.0910756912256602,0.410123260578777,0.0429256109507085,0.182913844064178
"27",27.1142815272727,0.0900320643567832,0.423920142096083,0.0413233168833547,0.185071218738867
"28",28.1571385090909,0.0889992253275348,0.43783427118582,0.0397695694764166,0.187283183112237
"29",29.1999954909091,0.0879770893830584,0.451854816636865,0.0382642340241159,0.189547475902857
"30",30.2428524727273,0.0869655718149398,0.465972172725059,0.0368069655899868,0.191862101757598
"31",31.2857094545455,0.0859645879780546,0.480177800750253,0.035397245377661,0.194225294988323
"32",32.3285664363636,0.0849740533070052,0.494464092786977,0.0340344116999529,0.196635488511443
"33",33.3714234181818,0.0839938833321515,0.508824254454333,0.0327176863457898,0.199091287208718
"34",34.4142804,0.0830239936952406,0.523252203941299,0.0314461970291649,0.201591445042174
"35",35.4571373818182,0.0820643001646376,0.537742484913464,0.0302189965028416,0.204134845356486
"36",36.4999943636364,0.0811147186501631,0.552290191272169,0.0290350788316693,0.206720483889163
"37",37.5428513454546,0.0801751652175407,0.566890902037641,0.0278933932450499,0.20934745408326
"38",38.5857083272727,0.0792455561024604,0.581540624886785,0.0267928559239787,0.212014934360591
"39",39.6285653090909,0.0783258077242598,0.596235747097938,0.0257323600237745,0.214722177066875
"40",40.6714222909091,0.0774158366992305,0.610972992843562,0.0247107841877454,0.217468498845257
"41",41.7142792727273,0.0765155598535519,0.625749385931831,0.023726999768373,0.220253272232559
"42",42.7571362545455,0.0756248942358585,0.6405622172334,0.0227798769400294,0.223075918304358
"43",43.7999932363636,0.074743757129445,0.655409016144068,0.0218682898598128,0.225935900221733
"44",44.8428502181818,0.0738720660641135,0.67028752553062,0.0209911210099776,0.228832717554899
"45",45.8857072,0.0730097388276685,0.685195679688692,0.0201472648359404,0.231765901277798
"46",46.9285641818182,0.0721566934770642,0.700131584910434,0.0193356307773835,0.234735009343522
"47",47.9714211636364,0.071312848349208,0.715093502317987,0.0185551457760559,0.237739622763789
"48",49.0142781454545,0.0704781220714272,0.730079832668095,0.017804756332073,0.240779342126922
"49",50.0571351272727,0.069652433571602,0.745089102874954,0.017083430170505,0.243853784498246
"50",51.0999921090909,0.0688357020879709,0.760119954033831,0.0163901575715242,0.246962580654879
"51",52.1428490909091,0.0680278471786125,0.775171130758134,0.0157239524101198,0.250105372613633
"52",53.1857060727273,0.0672287887306106,0.790241471668221,0.0150838529451875,0.25328181141657
"53",54.2285630545455,0.0664384469689045,0.805329900892131,0.0144689223924886,0.256491555143605
"54",55.2714200363636,0.0656567424648336,0.820435420457066,0.0138782493114168,0.259734267125767
"55",56.3142770181818,0.0648835961443774,0.835557103466457,0.0133109478315937,0.263009614336276
"56",57.357134,0.064118929296099,0.850694087971117,0.0127661577419352,0.266317265939643
"57",58.3999909818182,0.0633626635787952,0.865845571454763,0.012243044461918,0.269656891981624
"58",59.4428479636364,0.0626147210288592,0.881010805864321,0.0117407989122473,0.273028162205092
"59",60.4857049454546,0.0618750240673612,0.896189093124123,0.0112586372999441,0.276430744978813
"60",61.5285619272727,0.0611434955068506,0.911379781080662,0.0107958008309661,0.279864306327808
"61",62.5714189090909,0.0604200585578863,0.926582259831091,0.0103515553618236,0.283328509055355
