"","distance_from_discoideum","fit","se","lower","upper"
"1",0,0.0988560634286768,0.349666435619731,0.05238409096314,0.178777231646086
"2",0.0032793097979798,0.0993344315064477,0.345003294768364,0.0531084652220366,0.17822273548487
"3",0.0065586195959596,0.0998148580222968,0.340384172619208,0.0538378920394342,0.177682192708469
"4",0.00983792939393939,0.100297349349609,0.335810885625996,0.0545721246156381,0.177156031282678
"5",0.0131172391919192,0.100781911857131,0.331285332012731,0.0553108963963037,0.176644699985322
"6",0.016396548989899,0.101268551908682,0.326809494775277,0.056053920131812,0.176148669313101
"7",0.0196758587878788,0.101757275862863,0.322385444631695,0.0568008869263816,0.175668432396957
"8",0.0229551685858586,0.102248090072758,0.318015342887881,0.0575514652829639,0.175204505919844
"9",0.0262344783838384,0.10274100088564,0.313701444179707,0.0583053001511507,0.174757431029656
"10",0.0295137881818182,0.103236014642672,0.309446099046971,0.059062011986634,0.174327774238719
"11",0.032793097979798,0.103733137678599,0.305251756288083,0.0598211958322086,0.173916128299825
"12",0.0360724077777778,0.104232376321452,0.301120965037554,0.0605824204318984,0.173523113047181
"13",0.0393517175757576,0.104733736892231,0.297056376501082,0.0613452273914991,0.173149376188949
"14",0.0426310273737374,0.105237225704601,0.293060745275403,0.0621091304006764,0.172795594036194
"15",0.0459103371717172,0.105742849064577,0.289136930172217,0.0628736145336945,0.172462472151123
"16",0.049189646969697,0.106250613270211,0.285287894457633,0.0636381356478679,0.172150745895498
"17",0.0524689567676768,0.106760524611272,0.281516705410785,0.0644021199008858,0.171861180858019
"18",0.0557482665656566,0.107272589368924,0.277826533097961,0.0651649634101961,0.17159457313747
"19",0.0590275763636364,0.107786813815409,0.274220648251985,0.0659260320796045,0.171351749456419
"20",0.0623068861616162,0.108303204213716,0.270702419141134,0.0666846616200509,0.171133567078493
"21",0.065586195959596,0.108821766817256,0.267275307308032,0.0674401577930872,0.170940913500656
"22",0.0688655057575758,0.109342507869527,0.263942862057227,0.0681917969067662,0.170774705890755
"23",0.0721448155555555,0.109865433603789,0.26070871357117,0.06893882659436,0.170635890239875
